KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
191,15,0.0,0,0.10179969776068142,true,false,true,false,true,true,false,true,true,false,true,true,true,true,true
192,15,0.0,0,0.08266865449124115,true,false,true,true,true,true,true,false,true,true,false,true,true,false,true
193,15,0.0,0,0.02760919736729635,true,true,true,true,true,true,false,true,false,true,true,true,true,true,false
194,15,0.0,0,0.046147752030104974,true,false,true,true,true,true,false,true,true,false,true,true,false,true,true
195,15,0.0,0,0.03507462686567164,true,false,true,true,true,true,false,true,false,true,true,false,true,true,true
196,15,0.0,0,0.029428848015488868,true,true,false,true,true,true,false,true,false,true,true,true,false,true,true
197,15,0.0,0,0.09576440387906446,false,true,false,true,false,true,true,true,true,true,true,true,true,true,false
198,15,0.0,0,0.06994855673049442,true,true,true,false,false,true,true,true,false,false,true,true,true,true,true
199,15,0.0,0,0.11856148491879351,true,true,true,true,false,true,false,true,false,true,false,true,true,true,true
200,15,0.0,0,0.046173800259403375,true,true,false,true,false,true,true,true,true,true,true,true,true,true,false
201,15,0.0,0,0.07457681251996168,true,true,true,false,true,true,true,false,true,true,true,true,false,true,false
202,15,0.0,0,0.06402328119316116,true,true,true,true,true,true,false,false,true,true,false,true,true,true,false
203,15,0.0,0,0.023206591579106508,true,true,true,true,true,true,false,true,false,true,true,false,true,true,true
204,15,0.0,0,0.09806722689075631,true,true,true,false,true,false,true,false,true,true,false,true,true,true,true
205,15,0.0,0,0.022277958099734436,false,true,true,true,true,true,true,false,false,true,true,true,true,true,true
206,15,0.0,0,0.055461538461538465,true,true,false,false,false,true,true,true,true,true,true,true,true,false,true
207,15,0.0,0,0.0715576981018379,true,false,false,true,true,true,true,true,true,true,true,false,true,true,false
208,15,0.0,0,0.08982450738916256,true,true,false,true,true,true,false,true,false,true,true,true,true,false,true
209,15,0.0,0,0.04842850204676334,true,true,true,true,false,true,true,true,true,true,true,true,false,false,false
210,15,0.0,0,0.03763105341987019,false,true,false,false,true,true,true,true,true,false,true,true,true,true,true
211,15,0.0,0,0.06305147058823529,true,true,true,false,true,true,true,true,false,true,false,true,true,true,true
