KnapsackId,NumberOfItems,CpuTime,NodesVisited,Error,Item_0,Item_1,Item_2,Item_3,Item_4,Item_5,Item_6,Item_7,Item_8,Item_9,Item_10,Item_11,Item_12,Item_13,Item_14
264,15,0.015625,15209,0.0,true,true,false,true,true,true,true,true,true,true,false,true,false,true,false
265,15,0.0,14314,0.0,true,false,true,true,true,true,false,true,true,false,false,true,true,true,true
266,15,0.0,14529,0.0,false,true,true,true,true,true,true,true,false,true,false,true,true,true,true
267,15,0.0,14450,0.0,true,true,true,true,true,true,true,false,true,false,true,true,false,false,true
268,15,0.0,13988,0.0,true,true,false,false,true,true,true,true,true,true,false,true,true,true,true
269,15,0.0,14116,0.0,true,false,false,true,true,false,false,true,true,false,true,true,true,true,true
270,15,0.0,14542,0.0,true,false,true,true,true,true,true,false,true,false,true,true,true,true,false
271,15,0.0,13974,0.0,true,false,true,true,true,false,false,false,true,true,true,true,true,true,true
272,15,0.0,13711,0.0,true,true,true,true,true,true,true,true,false,true,false,true,false,true,true
273,15,0.0,14472,0.0,true,true,true,true,true,true,false,true,true,false,true,false,true,true,true
274,15,0.0,13714,0.0,true,true,true,true,false,true,true,false,true,true,false,true,true,true,true
275,15,0.0,14781,0.0,true,false,true,true,false,true,true,true,false,true,true,true,true,true,false
276,15,0.0,15194,0.0,true,true,false,false,false,true,true,true,true,true,true,true,true,true,true
277,15,0.0,12289,0.0,false,true,true,true,false,true,true,false,true,true,true,true,true,false,true
278,15,0.0,13927,0.0,true,true,true,true,false,true,true,false,true,false,true,true,true,true,true
279,15,0.0,14535,0.0,false,true,false,true,true,true,true,false,true,true,true,true,true,false,true
280,15,0.0,14882,0.0,true,true,true,true,true,false,true,true,false,true,true,true,true,false,false
281,15,0.015625,13767,0.0,false,true,false,true,true,false,true,true,false,true,true,true,true,true,true
282,15,0.0,15131,0.0,true,true,true,false,true,true,true,true,true,true,false,true,true,true,false
283,15,0.0,13860,0.0,false,true,false,true,true,true,true,false,true,true,true,true,false,true,true
284,15,0.0,14752,0.0,false,false,false,true,true,true,true,true,true,true,true,true,true,true,false
285,15,0.0,14258,0.0,true,true,true,true,true,true,true,true,true,false,true,false,true,false,true
286,15,0.0,13131,0.0,true,true,true,false,true,true,false,true,true,true,false,true,false,true,true
287,15,0.0,14319,0.0,true,true,false,false,true,true,true,true,true,false,true,true,true,true,false
288,15,0.0,14456,0.0,true,true,true,false,false,true,true,true,true,true,true,true,true,false,true
289,15,0.0,13349,0.0,true,false,true,true,true,true,false,false,true,true,true,true,true,true,true
290,15,0.015625,13114,0.0,true,true,true,false,true,true,false,true,true,false,true,false,true,true,true
291,15,0.0,13462,0.0,true,false,true,true,true,false,true,false,true,false,true,true,true,true,true
292,15,0.0,14608,0.0,false,true,true,false,true,false,true,true,false,true,true,true,true,true,true
293,15,0.0,13343,0.0,true,true,true,true,false,true,true,true,true,false,true,true,false,false,true
294,15,0.0,13322,0.0,true,true,true,true,false,true,true,true,false,true,false,true,true,true,true
295,15,0.0,14148,0.0,true,true,true,false,true,false,true,true,false,true,true,false,true,true,true
296,15,0.0,14597,0.0,true,true,true,true,true,true,true,true,false,false,false,true,true,true,false
